source_crosswalk_id,canonical_crosswalk_id,registry_crosswalk_id,id_mapping_method,id_mapping_confidence,crossing_edge,tls_id,from_edge,to_edge,match_distance_m,registry_status,implementation_status,runnable_for_signal_extension,crossing_lon,crossing_lat,original_csv_lon,original_csv_lat
NODE_5702,5702,5702,exact_strip_NODE,high,:445343545_c1,joinedS_445343545_5863307383_7068953107,773066533#2,773066533#3,337.00343440488973,patched_unsignalized,ready_for_simulation,True,126.96937364601888,37.56825076220919,126.9721017,37.56612562
NODE_119590,119590,119590,exact_strip_NODE,high,:12234253870_c0,12234253870,671981404#18,773066533#2,284.8216034254529,patched_unsignalized,ready_for_simulation,True,126.96897984769896,37.56798267957353,126.9714792,37.56627196
NODE_6167,6167,6167,exact_strip_NODE,high,:2457731125_c0,2457731125,1339697075#0,237901345#0,244.850828427866,patched_unsignalized,ready_for_simulation,True,126.97705108541774,37.55497448437383,126.979547,37.5540128
NODE_6886,6886,6886,exact_strip_NODE,high,:1815458113_c0,joinedS_1815458113_7121587897,220027347#9,1207199730#0,230.90494683933807,patched_unsignalized,ready_for_simulation,True,126.99483587113468,37.5704126968337,126.994508,37.56834179
NODE_6888,6888,6888,exact_strip_NODE,high,:871804265_c0,871804265,1207199730#1,1207199730#2,228.47359288664703,patched_unsignalized,ready_for_simulation,True,126.99530797364162,37.570431036649246,126.9961065,37.56847001
NODE_123602,123602,123602,exact_strip_NODE,high,:2376659673_c0,2376659673,1455546618#0,1455546619,201.07283776697167,patched_unsignalized,ready_for_simulation,True,127.00393414894435,37.57118729285152,127.0045795,37.56944033
NODE_6428,6428,6428,exact_strip_NODE,high,:2457731125_c0,2457731125,1339697075#0,237901345#0,313.1133713451709,patched_unsignalized,ready_for_simulation,True,126.97705108541774,37.55497448437383,126.9806103,37.5552259
NODE_6429,6429,6429,exact_strip_NODE,high,:436856276_c0,436856276,1454603285#2,1454603281#0,287.9561987352189,patched_unsignalized,ready_for_simulation,True,126.98210529430315,37.5522630088992,126.9819068,37.55487825
NODE_6459,6459,6459,exact_strip_NODE,high,:7311080426_c0,7311080426,782892489#7,782892489#8,77.82156523449635,recovered,auto_recovered_distance_rematch,True,126.98797182003952,37.56430140479245,,
NODE_7640,7640,7640,exact_strip_NODE,high,:2376659673_c0,2376659673,1455546618#0,1455546619,185.50032508042753,patched_unsignalized,ready_for_simulation,True,127.00393414894435,37.57118729285152,127.004581,37.56958679
NODE_77086,77086,77086,exact_strip_NODE,high,,,,,,route_patch_required,route_patch_required,False,,,,
NODE_9874,9874,9874,exact_strip_NODE,high,:1815458113_c0,joinedS_1815458113_7121587897,220027347#9,1207199730#0,222.29662185107676,patched_unsignalized,ready_for_simulation,True,126.99483587113468,37.5704126968337,126.9945108,37.5684196
NODE_177916,177916,177916,exact_strip_NODE,high,:436879516_c0,GS_436879516,585352852#1,218962181,50.60091493056603,recovered,auto_recovered_distance_rematch,True,126.97310129677584,37.55407521475319,,
NODE_10090,10090,10090,exact_strip_NODE,high,:2457731125_c0,2457731125,1339697075#0,237901345#0,327.9841342239603,patched_unsignalized,ready_for_simulation,True,126.97705108541774,37.55497448437383,126.9807597,37.55538154
NODE_9362,9362,9362,exact_strip_NODE,high,:3846533327_c1,3846533327,-381452099,420317538#2,498.38186323282326,patched_unsignalized,ready_for_simulation,True,127.01235068584036,37.55930460884475,127.0179337,37.56004692
NODE_9363,9363,9363,exact_strip_NODE,high,:3846533327_c1,3846533327,-381452099,420317538#2,494.2478148165497,patched_unsignalized,ready_for_simulation,True,127.01235068584036,37.55930460884475,127.0179164,37.55987986
NODE_9715,9715,9715,exact_strip_NODE,high,:7311080426_c0,7311080426,782892489#7,782892489#8,75.58260525446369,recovered,auto_recovered_distance_rematch,True,126.98797182003952,37.56430140479245,,
NODE_74430,74430,74430,exact_strip_NODE,high,:2457731125_c0,2457731125,1339697075#0,237901345#0,263.3692674261823,represented_by_patched_crossing,ready_for_simulation,True,126.97705108541774,37.55497448437383,126.9797339,37.55393731
NODE_10343,10343,10343,exact_strip_NODE,high,:2420018399_c0,2420018399,474532059#3,474532059#4,153.61098481413438,patched_unsignalized,ready_for_simulation,True,126.9799394534048,37.57005783877547,126.9809449,37.5689081
NODE_10344,10344,10344,exact_strip_NODE,high,:2420018399_c0,2420018399,474532059#3,474532059#4,162.29227717661678,represented_by_patched_crossing,ready_for_simulation,True,126.9799394534048,37.57005783877547,126.9809431,37.56881411
LINK_120283,LINK_120283,,unmatched,none,,,,,,,,,,,,
LINK_242837,LINK_242837,,unmatched,none,,,,,,,,,,,,
LINK_133510,LINK_133510,,unmatched,none,,,,,,,,,,,,
