canonical_network_version,crosswalk_id,crossing_edge,tls_id,ped_link_indices,from_edge,to_edge,vehicle_conflict_edges,approach_lanes,match_distance_m,path_uses_crossing,path_uses_walkingarea,tlLogic_exists_in_net_xml,exists_in_connection_tl,is_netconvert_ghost_tls,registry_status,implementation_status,c_subtype,recovery_status,recovery_source,network_net_sha256,netconvert_options_sha256,sumo_version,netconvert_version,validated_at,validated_by,crossing_lon,crossing_lat,matched_radius_m,distance_bucket,mapping_confidence,control_mode,runnable_for_signal_extension,runnable_for_unsignalized_sim,requires_patch,interpretation_note,original_failure_reason,override_reason,notes
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10358,:9357313748_c0,joinedS_9357313748_9357313765,7,1207199732#1,1207199732#2,1207199732#1|1207199732#2,1207199732#1_1|1207199732#1_2|1207199732#1_3|1207199732#1_4,196.27825643734184,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00103257090093,37.570796572575205,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10359,:9357313748_c0,joinedS_9357313748_9357313765,7,1207199732#1,1207199732#2,1207199732#1|1207199732#2,1207199732#1_1|1207199732#1_2|1207199732#1_3|1207199732#1_4,187.80763358774075,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00103257090093,37.570796572575205,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10360,:9357313748_c0,joinedS_9357313748_9357313765,7,1207199732#1,1207199732#2,1207199732#1|1207199732#2,1207199732#1_1|1207199732#1_2|1207199732#1_3|1207199732#1_4,172.40952667058363,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00103257090093,37.570796572575205,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10363,:3830591792_c0,3830591792,5,180192153#3,180192153#4,180192153#3|379730361#1|-379730361#1|180192153#4,180192153#3_1|180192153#3_2|180192153#3_3|379730361#1_1,241.04328331571995,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01160843059404,37.57177611107909,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10366,:3830591792_c0,3830591792,5,180192153#3,180192153#4,180192153#3|379730361#1|-379730361#1|180192153#4,180192153#3_1|180192153#3_2|180192153#3_3|379730361#1_1,243.50865852345282,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01160843059404,37.57177611107909,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10368,:8482825441_c0,joinedS_436875645_8482825441_8482825443_8482825445,40,913173363#0,183521246#6,183521246#5|183521246#6,183521246#5_1|183521246#5_2,28.54124030314618,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.0189433344533,37.57127096616178,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10369,:13381864824_c0,13381864824,2,-333580690#1,333580690#1,-333580690#1|333580690#0|-333580690#0|333580690#1,-333580690#1_1|333580690#0_1,181.01945478455963,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96194829096646,37.55957375192577,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10376,:11139418706_c0,11139418706,2,1201492607#3,1113247892#1,1113247892#0|1113247892#1,1113247892#0_1|1113247892#0_2,16.822228153402982,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96899038244528,37.55528052428236,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10377,:11139418719_c0,11139418719,3,1201492609#1,630630646#15,630630646#14|630630646#15,630630646#14_1|630630646#14_2|630630646#14_3,19.067883513298842,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96910528913065,37.555052963073756,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10378,:11139418723_c0,11139418723,2,1201492610#1,183272312#3,183272312#2|183272312#3,183272312#2_1|183272312#2_2,15.882006928374658,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96911539906598,37.55542484166939,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10383,:436883143_c2,436883143,10,37403486#2,-920889919,-37403486#3|37403486#2|-37403486#2|37403486#3,-37403486#3_1|-37403486#3_2|37403486#2_1|37403486#2_2,9.555912611765109,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.9765097373875,37.55492528060069,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10413,:436864128_c0,436864128,2,896413219#0,896413219#1,899499305#0|899499305#1,899499305#0_1|899499305#0_2,343.85383226485374,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.02383132510923,37.56508486466774,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10419,:11125407497_c0,11125407497,2,896413219#1,1199502738#3,1199502738#2|1199502738#3,1199502738#2_1|1199502738#2_2,35.234256254097,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.02385076174617,37.56517621313539,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10553,:436718743_c0,436718743,7,218919060#3,218919060#4,218919060#3|233652296#0|-233652296#1|218919060#4,218919060#3_1|218919060#3_2|218919060#3_3|218919060#3_4|233652296#0_1,199.07659301779097,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98575021254587,37.57005131735827,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,10570,:4273893707_c0,joinedS_13348213189_13348213190_4273893706_4273893707_#1more,23,1455512074,-1455512074,1455512067|1455512074|-1455512067|-1455512074,1455512067_1|1455512067_2|1455512074_1|1455512074_2,22.854320006556925,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00260292806257,37.562985344591894,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,115695,:13381864824_c0,13381864824,2,-333580690#1,333580690#1,-333580690#1|333580690#0|-333580690#0|333580690#1,-333580690#1_1|333580690#0_1,133.5263339443452,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96194829096646,37.55957375192577,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119023,:11462447644_c0,11462447644,4,218923167#0,-218923167#0,-218923167#1|218923167#0|-218923167#0|218923167#1,-218923167#1_1|-218923167#1_2|218923167#0_1|218923167#0_2,59.05504848802739,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96764661222925,37.561358093279324,75.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119026,:11462447644_c0,11462447644,4,218923167#0,-218923167#0,-218923167#1|218923167#0|-218923167#0|218923167#1,-218923167#1_1|-218923167#1_2|218923167#0_1|218923167#0_2,22.684967902582848,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.9675794402761,37.56133661420134,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119039,:11462447644_c0,11462447644,4,218923167#0,-218923167#0,-218923167#1|218923167#0|-218923167#0|218923167#1,-218923167#1_1|-218923167#1_2|218923167#0_1|218923167#0_2,59.641403609871695,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96764661222925,37.561358093279324,75.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119044,:11462447644_c0,11462447644,4,218923167#0,-218923167#0,-218923167#1|218923167#0|-218923167#0|218923167#1,-218923167#1_1|-218923167#1_2|218923167#0_1|218923167#0_2,183.77801466317413,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.9675794402761,37.56133661420134,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119045,:11462447644_c0,11462447644,4,218923167#0,-218923167#0,-218923167#1|218923167#0|-218923167#0|218923167#1,-218923167#1_1|-218923167#1_2|218923167#0_1|218923167#0_2,223.08878194931853,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.9675794402761,37.56133661420134,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119046,:11252413259_c0,joinedS_11252413259_11252413260,23,-1214479814,1214479816#0,-1214479814|516948898#11|1214479814|1214479816#0,-1214479814_1|516948898#11_1|516948898#11_2|516948898#11_3,182.292811688814,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96846212549994,37.56378733290431,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119054,:11252413260_c1,joinedS_11252413259_11252413260,27,-1214479817,-1214479814,1214479814|1214479815|-1214479814|773066532#0,1214479814_1|1214479815_1|1214479815_2|1214479815_3|1214479815_4|1214479815_5|1214479815_6|1214479815_7|1214479815_8,182.60934672382191,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96830249625197,37.56370604440801,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119055,:11252413259_c0,joinedS_11252413259_11252413260,23,-1214479814,1214479816#0,-1214479814|516948898#11|1214479814|1214479816#0,-1214479814_1|516948898#11_1|516948898#11_2|516948898#11_3,54.72776695745264,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96850890908608,37.563809271625615,75.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119056,:11252413259_c0,joinedS_11252413259_11252413260,23,-1214479814,1214479816#0,-1214479814|516948898#11|1214479814|1214479816#0,-1214479814_1|516948898#11_1|516948898#11_2|516948898#11_3,26.668412730313683,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96846212549994,37.56378733290431,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119573,:11252413259_c0,joinedS_11252413259_11252413260,23,-1214479814,1214479816#0,-1214479814|516948898#11|1214479814|1214479816#0,-1214479814_1|516948898#11_1|516948898#11_2|516948898#11_3,40.83722011030087,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96846212549994,37.56378733290431,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119583,:11252413259_c0,joinedS_11252413259_11252413260,23,-1214479814,1214479816#0,-1214479814|516948898#11|1214479814|1214479816#0,-1214479814_1|516948898#11_1|516948898#11_2|516948898#11_3,12.166655526192901,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96846212549994,37.56378733290431,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,119590,:12234253870_c0,12234253870,10,671981404#18,773066533#2,773066533#1|773066533#2,773066533#1_1|773066533#1_2|773066533#1_3|773066533#1_4,284.8216034254529,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.96897984769896,37.56798267957353,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,120933,:1945254893_c0,joinedS_10911257064_11198015009_11198015018_11198015019_#3more,39,1207481552#2,218919060#0,1207481552#2|184083119#0|218919060#0,1207481552#2_1|1207481552#2_2|1207481552#2_3|1207481552#2_4|184083119#0_1,152.43482653057958,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98320774512973,37.57007219452772,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,121262,:436856276_c0,436856276,16,1454603285#2,1454603281#0,1454603282#3|1454603285#2|357958295|-357958295|1454603281#0|1454603287#0,1454603282#3_1|1454603282#3_2|1454603282#3_3|1454603282#3_4|1454603285#2_1|1454603285#2_2|1454603285#2_3|1454603285#2_4|357958295_1,312.74904184310196,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98210529430315,37.552263008899196,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,122031,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,277.45054785289034,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98798908013802,37.56430579957816,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,122035,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,253.93857611147655,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98798908013802,37.56430579957816,,,,,False,False,False,,distance_exceeded,,distance_exceeded
